user_id,business_id,stars,text,year,month,day
vNQc48cECx1hEtwth6yoVg,QfXEdQpBojorGinfCnrKTA,1.0,"zero stars. the employee at this location stunned me with her behavior and attitude. she was visibly frustrated at the level of difficulty she was experiencing separating american cheese with her gloves. was not not able to place cheese evenly on the sandwich. fine, sometimes your sandwiches aren't %100. after painfully watching her struggle with the vegetables we get to the sauces. now, my 12 year old daughter who is learning to confidently make orders and requests, asked this lady for ""heavy"" mustard. your employee grabbed the honey mustard and proceeded to coat this sandwich with an amount of honey mustard that still confuses me, as i reflect on it. i understand that this was a miscommunication. my daughter said ""heavy"", she (subway employee) wasn't the best english speaker, i get it. i apologized and explained what happened. my daughter didn't want the honey mustard. how does she solve this problem? scrape off the honey mustard, of course. except, as i mentioned before, she has already disrespected this sandwich with a comical glob of this translucent slime. there is no way, this is going to work. i ask if maybe we can replace the cheese altogether, not wanting to waste the sandwich. annoyed, she says she would have to charge me for extra cheese. i sigh, and agree reluctantly. so she remove the cheese, and replaces it with new cheese. please keep in mind that there is still a healthy portion of honey mustard on this sandwich. this lady leans forward, looking like the villain from the little mermaid, and snarls at my daughter. ""do you want mustard on this or not?"". this is why in sitting here writing this nonsense. this lady literally reduced me to basic parental instincts, and made me want to fight her over a sandwich. i literally would have bought another sandwich and just tossed that one thay was wrong to avoid conflict. she was unreasonably disrespectful. factor in that she was speaking to a child. a child! anyways, i did yell at her. i told her that she was not to speak to my daughter that way. how hard is it to make a sandwich? she got angry and told us that she refuses service and threw away all 4 of the sandwiches she was making us. i will also be filing other observations i made with the health department. and corperate also gets a copy. just as a middle finger. i can't get the image of this lady halfheartedly scraping the fat glob honey mustard off of that sandwich. like what is shrinkage at this location like? anyways, i will definitely follow up with this. that glob of honey mustard tho....man...",2021,9,20
7RLiQ7gGOyvtcXsIqZ3IEw,bYLEx3Al5ONUopUZ03aoiA,1.0,"absurdly expensive. my wife ordered a sandwich, chips, and drink and it cost her almost $18.",2021,11,14
qrzToJWE437N13-s4Eaf6Q,AnHSEz3G2AL4GK6c1-6xew,1.0,"only two people were working. they were running out of ingredients. manager needs to get things together. it also didn't help that customer ahead of me had some ridiculous requests. the person making my sandwich was frustrated just dropped the toasting tray. had someone return with incorrect food. i told her to put cucumber on my sub and she put vinegar on it. i had a coupon, but wasn't rung up right so the coupon wasn't honored. i was purchasing my sub as a meal and didn't get a drink cup handed to me. i was told to just take one. then there was no ice in the dispenser. i was just over it at that point. had a horrible experience.",2021,12,13
NtecuS5hR1xWkKT9bYPmhQ,c4sZmWea1ULin4AsX1wp0A,5.0,"bear in mind this is a ""subway five stars.""  i mean, it is subway. if you're here, you obviously don't care much about the chain's food quality.  would you really order from pizza hut if you actually wanted pizza?

as far as subways go, this one is an emerald in the rough. the lunch crew here are top notch.  staff always have great attitudes, joke around with customers, and the place is run very well. and -- honestly -- the veggies at this location seem to be just a bit better than what you find at your average subway franchise. 

or maybe subway (the chain) has finally decided to stop selling its customers green tomatoes and jalapeño stems. 

regardless, the employees who work here are all great and that's why you should stop here for a cheap lunch if you work in the area.  whoever you are, mr/mrs subway owner, you have the winning formula. keep it up.",2021,4,22
VrsHg09usy2vzzJvBIiusg,VGmFLqUP0K3dus_mGyqtIQ,1.0,so i used to work at a subway and know the colors of what days are which of when the food was prepped and i came in to get a sandwich and the girl making my sandwich opens the mini fridge up front and the label color was a wednesday sticker. how disgusting!! they had no chips out to buy the areas that the food were in were disgusting and the sandwich when i did eat it the olives tasted super bad and i threw up a couple of hours after eating it.,2019,6,24
Vimide04DK29k6UijrWU3g,vnB_NyVjpp705jDEypH2vA,1.0,"this business is not ""doing their best during 
covid "". the customer service at this store is horrible. tonight was the last straw and my last visit. they constantly deny my coupons, or if i do get to use them, they sneak in an extra charge. the app is always screwy and tonight we had 3 disgustingly sloppy sandwiches, 2 of them were wrong, way wrong. we brought them in to be remade and instead the cashier argued with us, all the while rummaging through our sandwiches. refused to remake them, but offered to put my missing ham on my sandwich. after she fingered it? no thanks. refused remakes or refund. i left her with my sandwiches and was out 27 dollars.",2021,8,20
d6zIVWiJyPB6PZuAxVexwg,NFB1Q0zyy6LS9eraHp-N5A,3.0,"i've been here several times, and it's ok. 

it's actually one of two subways within a walking distance of each other. the other one is located inside the walmart down the street. both locations have been there for years, so i assume they have a codependent relationship of some sort. 

the store is always clean. i never have a problem finding a table that i can sit at. the customer service is good. it helps that this location has the ability to retain its employees. 

i have gotten soup here on occasion, but it's really only ever available in the afternoon. it's funny how most locations in tucson only serve the soup in the afternoon. i guess that might be a local policy.

that said, this is not a bad place to grab a lunch, especially if you are in the area and in dire need of sustenance.",2020,2,16
gUuqHbBx-LkO7shYeJpEaA,2qg67Mq6cKjl1GPbls32Dg,1.0,will never return here. they kicked us out for no masks. and they wouldnt give us one. even though the manager was sitting there with her mask off until her minion mentioned masks. definitely will never give them our business.,2021,9,15
ESVUOCTjSXqmEYs7SwcRuA,c4sZmWea1ULin4AsX1wp0A,1.0,"this evening i placed carry out and came  into the restaurant to find two workers playing around in an empty store apparently just now noticing my to go order i placed while still at home. . as i walked up they were talking about ""that's all the tuna he gon get."" i mean come on. insanely rude. even if it wasn't my food. 

so the girls at the counter intended on scraping some tuna on some bread and letting me find out once i got home. they asked me if i wanted them to make more tuna and i said yes. 

i was going to let it all go but i asked the girl at the checkout  if they remembered to put bacon on it and she said yes. she lied. 

like every other place in this area, employees 0 pride in their jobs.",2021,11,8
xj1fvaHdEuZ4oNpEGySxbg,4OxrTuQqlqSptzDF5aJuSA,5.0,"this staff has always been motivated and extremely happy to serve.  i've been in this area for years and i purposely come here to handle my family nite needs. this crew is amazing, special accolades to travis and cathy.  they are always smiling.",2021,12,12
SsK1GdsEguscS0-B9NE-LQ,bYLEx3Al5ONUopUZ03aoiA,1.0,the food is great but they put no effort in to making true subs. the job title is a sub artist but there is no art when they make it. they throw the vegetables on randomly and make you pay extra if you want more. no subway i have been to makes you do that. they also don't put the dressings on evenly. each bite is different. the worst subway i have ever been too. never eating here again.,2021,1,15
Rdro0ZXoVNh1uNW0FvccNw,2qg67Mq6cKjl1GPbls32Dg,1.0,"this is a really irritating place to visit. i had 2 online orders(separate events) with this place and both time something went wrong. 
the female employees were happy and cheery and polite, but the male employees..... especially the one with skinny arms and flat voice is killing me. i walked in and stood at the place where it says ""online order pickup"", he just looked at me while making sandwich and not saying anything, i was waiting for him to ask me if i'm here for pickup, but not, he was just making sandwich while staring at me......i didn't say anything is because i didn't want to interrupt him making sandwich, i thought he'll talk to me once he's done, but no, he just kept staring at me as if i got a 3rd eye on my forehead between my brows, i felt weird, so i just said ""i'm here to pick up."" he turned his head away as i was mid sentence, at this point i was already very irritated, had to hold myself down before lose it. i don't know how many male employees they have. but the two i encountered absolutely were the worst, the attitude of "" i absolutely don't care about your time or your business. i'm just here to make sandwiches, not to provide customer service."" i placed online orders ahead of time so i can grab and go, and when i arrived 20 mins later they haven't even started on it......  i had to wait, 3 customers in line came after me got their food and gone. i was still there waiting for my online order. not a sorry. not a goodbye see u next time. subway please buy robot to replace those people, cheaper and got more emotions than them. oh what's even worse is that when i started eating the sandwich i realized no sauce was put on it.......nice job on ruining the good mood for the rest of the day, thank you.",2021,4,24
